scenario,proof_time,verification_time,attack_success
aegis_spoof,2.902459,0.005322,0
aegis_spoof,2.545218,0.009356,0
aegis_spoof,3.046011,0.008421,0
aegis_spoof,2.155825,0.001000,0
aegis_spoof,3.210466,0.008799,0
aegis_spoof,2.974306,0.012423,0
aegis_spoof,3.302056,0.021649,0
aegis_spoof,4.262428,0.015639,0
aegis_spoof,4.797322,0.013451,0
aegis_spoof,2.900406,0.012409,0
aegis_spoof,2.349407,0.010637,0
aegis_spoof,1.998100,0.018938,0
aegis_spoof,2.163515,0.011249,0
aegis_spoof,2.676573,0.010597,0
aegis_spoof,2.506043,0.014426,0
aegis_spoof,2.216639,0.010373,0
aegis_spoof,3.492152,0.009153,0
aegis_spoof,2.936825,0.012399,0
aegis_spoof,3.466236,0.009219,0
aegis_spoof,4.182340,0.014859,0
aegis_spoof,4.292534,0.014580,0
aegis_spoof,2.481539,0.015890,0
aegis_spoof,2.940638,0.016345,0
aegis_spoof,5.047565,0.018251,0
aegis_spoof,2.490163,0.007233,0
aegis_spoof,3.354900,0.011564,0
aegis_spoof,2.112937,0.009412,0
aegis_spoof,2.359858,0.010293,0
aegis_spoof,2.325690,0.018847,0
aegis_spoof,2.466018,0.005988,0
aegis_spoof,2.970235,0.019515,0
aegis_spoof,3.343221,0.013776,0
aegis_spoof,1.967938,0.010556,0
aegis_spoof,4.274011,0.013965,0
aegis_spoof,3.316348,0.014216,0
aegis_spoof,3.399279,0.001074,0
aegis_spoof,1.789421,0.012086,0
aegis_spoof,3.616439,0.017882,0
aegis_spoof,2.456011,0.014063,0
aegis_spoof,2.541046,0.001000,0
aegis_spoof,3.936343,0.011291,0
aegis_spoof,3.188673,0.006784,0
aegis_spoof,2.147804,0.009218,0
aegis_spoof,2.718340,0.018615,0
aegis_spoof,2.381157,0.011398,0
aegis_spoof,1.779003,0.004768,0
aegis_spoof,3.309304,0.011270,0
aegis_spoof,2.970769,0.009692,0
aegis_spoof,3.692246,0.012663,0
aegis_spoof,3.812925,0.001319,0
aegis_spoof,2.637830,0.002536,0
aegis_spoof,2.295864,0.014120,0
aegis_spoof,3.331432,0.008882,0
aegis_spoof,2.280617,0.006632,0
aegis_spoof,2.103613,0.014701,0
aegis_spoof,1.410089,0.013047,0
aegis_spoof,2.487492,0.001283,0
aegis_spoof,3.598524,0.014752,0
aegis_spoof,2.062409,0.011538,0
aegis_spoof,1.994388,0.007757,0
aegis_spoof,3.004462,0.007460,0
aegis_spoof,3.519342,0.010254,0
aegis_spoof,3.561102,0.004743,0
aegis_spoof,2.020481,0.014234,0
aegis_spoof,2.012911,0.010260,0
aegis_spoof,3.511421,0.006987,0
aegis_spoof,4.995174,0.003675,0
aegis_spoof,1.680372,0.007231,0
aegis_spoof,1.873140,0.006527,0
aegis_spoof,1.844741,0.021260,0
aegis_spoof,2.047086,0.008701,0
aegis_spoof,2.190220,0.022793,0
aegis_spoof,3.215288,0.010515,0
aegis_spoof,4.849590,0.010698,0
aegis_spoof,2.584764,0.003746,0
aegis_spoof,2.194856,0.009717,0
aegis_spoof,1.820617,0.010530,0
aegis_spoof,2.114807,0.006777,0
aegis_spoof,2.398829,0.013680,0
aegis_spoof,3.001243,0.009112,0
aegis_spoof,2.751010,0.019854,0
aegis_spoof,2.611723,0.004661,0
aegis_spoof,3.595748,0.007288,0
aegis_spoof,3.118101,0.013795,0
aegis_spoof,2.609251,0.015054,0
aegis_spoof,2.542007,0.015061,0
aegis_spoof,2.531714,0.003568,0
aegis_spoof,2.750531,0.013235,0
aegis_spoof,3.109770,0.013439,0
aegis_spoof,3.578241,0.010276,0
aegis_spoof,2.944403,0.009805,0
aegis_spoof,3.445179,0.010819,0
aegis_spoof,2.790162,0.007466,0
aegis_spoof,2.516617,0.002460,0
aegis_spoof,2.180319,0.015491,0
aegis_spoof,2.191048,0.003944,0
aegis_spoof,3.672682,0.007255,0
aegis_spoof,2.899777,0.001009,0
aegis_spoof,1.598688,0.002707,0
aegis_spoof,3.611207,0.015885,0
aegis_spoof,4.027196,0.013972,0
aegis_spoof,1.998061,0.010951,0
aegis_spoof,2.712979,0.007322,0
aegis_spoof,2.396803,0.008170,0
aegis_spoof,3.230225,0.018227,0
aegis_spoof,4.150292,0.013661,0
aegis_spoof,2.664862,0.013116,0
aegis_spoof,3.238025,0.003726,0
aegis_spoof,3.517738,0.007564,0
aegis_spoof,3.114566,0.003376,0
aegis_spoof,2.824332,0.007562,0
aegis_spoof,2.687003,0.012812,0
aegis_spoof,2.367288,0.010592,0
aegis_spoof,2.871929,0.007229,0
aegis_spoof,2.198623,0.015708,0
aegis_spoof,3.652526,0.014089,0
aegis_spoof,1.967332,0.007828,0
aegis_spoof,1.934241,0.001153,0
aegis_spoof,2.740688,0.002000,0
aegis_spoof,2.244299,0.014021,0
aegis_spoof,2.282656,0.001000,0
aegis_spoof,2.721422,0.007257,0
aegis_spoof,2.956769,0.014809,0
aegis_spoof,2.457743,0.007382,0
aegis_spoof,2.665038,0.020630,0
aegis_spoof,3.577137,0.008655,0
aegis_spoof,2.293200,0.002940,0
aegis_spoof,3.943206,0.009463,0
aegis_spoof,2.001543,0.011654,0
aegis_spoof,3.761500,0.006993,0
aegis_spoof,2.863991,0.009572,0
aegis_spoof,2.444935,0.008809,0
aegis_spoof,2.902405,0.005559,0
aegis_spoof,2.184279,0.005713,0
aegis_spoof,2.809808,0.005760,0
aegis_spoof,2.932614,0.008251,0
aegis_spoof,3.262007,0.005914,0
aegis_spoof,2.358473,0.010812,0
aegis_spoof,3.631524,0.005338,0
aegis_spoof,2.435542,0.008667,0
aegis_spoof,2.595733,0.004474,0
aegis_spoof,2.586834,0.006024,0
aegis_spoof,2.985270,0.009992,0
aegis_spoof,3.027273,0.015292,0
aegis_spoof,2.639362,0.014380,0
aegis_spoof,1.912421,0.005862,0
aegis_spoof,2.575855,0.009202,0
aegis_spoof,2.654262,0.013318,0
aegis_spoof,3.376033,0.010517,0
aegis_spoof,2.616281,0.007047,0
aegis_spoof,1.596445,0.016910,0
aegis_spoof,2.073300,0.012299,0
aegis_spoof,2.538179,0.012296,0
aegis_spoof,3.560868,0.007390,0
aegis_spoof,2.193232,0.002222,0
aegis_spoof,2.362851,0.011371,0
aegis_spoof,3.399834,0.011266,0
aegis_spoof,2.495346,0.012620,0
aegis_spoof,3.026317,0.000672,0
aegis_spoof,3.206185,0.015755,0
aegis_spoof,2.517854,0.007366,0
aegis_spoof,2.831482,0.003981,0
aegis_spoof,2.071972,0.012914,0
aegis_spoof,2.141896,0.007594,0
aegis_spoof,3.498745,0.013930,0
aegis_spoof,1.972735,0.010860,0
aegis_spoof,2.124589,0.004757,0
aegis_spoof,2.112954,0.010512,0
aegis_spoof,2.733122,0.014116,0
aegis_spoof,2.407526,0.014181,0
aegis_spoof,2.532312,0.021320,0
aegis_spoof,3.582291,0.011829,0
aegis_spoof,2.730603,0.008273,0
aegis_spoof,2.703310,0.013258,0
aegis_spoof,2.149275,0.005482,0
aegis_spoof,4.548902,0.008917,0
aegis_spoof,2.411791,0.008466,0
aegis_spoof,2.220624,0.016576,0
aegis_spoof,2.323364,0.014813,0
aegis_spoof,3.171026,0.008115,0
aegis_spoof,2.998362,0.009129,0
aegis_spoof,2.113053,0.005461,0
aegis_spoof,3.122962,0.011478,0
aegis_spoof,3.101180,0.009032,0
aegis_spoof,2.834027,0.013485,0
aegis_spoof,2.957634,0.017191,0
aegis_spoof,3.416576,0.005287,0
aegis_spoof,2.802775,0.015378,0
aegis_spoof,2.011661,0.007533,0
aegis_spoof,3.094746,0.012632,0
aegis_spoof,2.719785,0.010343,0
aegis_spoof,3.504871,0.010620,0
aegis_spoof,2.981697,0.019427,0
aegis_spoof,2.697449,0.010037,0
aegis_spoof,3.536327,0.019354,0
aegis_spoof,2.590506,0.024251,0
aegis_spoof,3.039877,0.010616,0
aegis_spoof,2.077036,0.006596,0
aegis_spoof,2.495513,0.017477,0
aegis_spoof,2.628131,0.008350,0
aegis_spoof,2.547101,0.006456,0
aegis_spoof,3.407919,0.004031,0
aegis_spoof,1.614424,0.013444,0
aegis_spoof,2.356683,0.006339,0
aegis_spoof,1.684263,0.006388,0
aegis_spoof,4.287348,0.013266,0
aegis_spoof,2.717837,0.014832,0
aegis_spoof,3.027168,0.016843,0
aegis_spoof,2.444020,0.008907,0
aegis_spoof,2.877343,0.001514,0
aegis_spoof,2.123368,0.007176,0
aegis_spoof,2.580434,0.013236,0
aegis_spoof,4.373389,0.003994,0
aegis_spoof,3.749417,0.006530,0
aegis_spoof,2.862284,0.009185,0
aegis_spoof,3.025887,0.004270,0
aegis_spoof,2.866930,0.008580,0
aegis_spoof,3.024247,0.017437,0
aegis_spoof,3.482608,0.002672,0
aegis_spoof,3.501282,0.017303,0
aegis_spoof,3.898119,0.010311,0
aegis_spoof,3.541275,0.016819,0
aegis_spoof,2.755666,0.004029,0
aegis_spoof,2.182809,0.014528,0
aegis_spoof,4.058985,0.011802,0
aegis_spoof,2.561858,0.012060,0
aegis_spoof,3.092266,0.003659,0
aegis_spoof,3.061139,0.010205,0
aegis_spoof,2.623246,0.006076,0
aegis_spoof,2.582228,0.016129,0
aegis_spoof,2.876045,0.008952,0
aegis_spoof,2.334647,0.010811,0
aegis_spoof,2.968120,0.009028,0
aegis_spoof,1.766135,0.013036,0
aegis_spoof,2.672810,0.005282,0
aegis_spoof,1.972880,0.002477,0
aegis_spoof,2.847902,0.007786,0
aegis_spoof,2.771345,0.009775,0
aegis_spoof,2.335898,0.001000,0
aegis_spoof,2.133880,0.011702,0
aegis_spoof,4.504700,0.009958,0
aegis_spoof,2.178174,0.011029,0
aegis_spoof,2.648785,0.018073,0
aegis_spoof,2.213358,0.006144,0
aegis_spoof,4.141572,0.011834,0
aegis_spoof,1.985938,0.009797,0
aegis_spoof,2.776129,0.017995,0
aegis_spoof,2.476324,0.012107,0
aegis_spoof,2.034373,0.010140,0
aegis_spoof,2.797094,0.016086,0
aegis_spoof,2.189858,0.015890,0
aegis_spoof,2.714248,0.011564,0
aegis_spoof,2.770691,0.014946,0
aegis_spoof,2.087355,0.005768,0
aegis_spoof,3.160583,0.002750,0
aegis_spoof,2.917334,0.012943,0
aegis_spoof,2.566117,0.011619,0
aegis_spoof,1.911302,0.014657,0
aegis_spoof,3.131092,0.005272,0
aegis_spoof,3.721758,0.014410,0
aegis_spoof,2.952589,0.005461,0
aegis_spoof,2.619383,0.003550,0
aegis_spoof,2.256757,0.009707,0
aegis_spoof,2.252696,0.012013,0
aegis_spoof,3.167560,0.011257,0
aegis_spoof,2.613311,0.003045,0
aegis_spoof,3.194045,0.016204,0
aegis_spoof,2.092103,0.005035,0
aegis_spoof,2.988537,0.010727,0
aegis_spoof,3.773432,0.001000,0
aegis_spoof,2.017527,0.005901,0
aegis_spoof,2.978535,0.014249,0
aegis_spoof,2.745151,0.012211,0
aegis_spoof,3.232157,0.007838,0
aegis_spoof,3.837494,0.014728,0
aegis_spoof,2.576254,0.002972,0
aegis_spoof,1.902889,0.001413,0
aegis_spoof,2.990499,0.011837,0
aegis_spoof,3.056262,0.015081,0
aegis_spoof,3.356324,0.011054,0
aegis_spoof,3.432619,0.009729,0
aegis_spoof,2.714414,0.008747,0
aegis_spoof,2.406597,0.017817,0
aegis_spoof,2.662089,0.007435,0
aegis_spoof,3.127394,0.005396,0
aegis_spoof,2.110169,0.009788,0
aegis_spoof,2.870643,0.023365,0
aegis_spoof,2.420697,0.010546,0
aegis_spoof,3.087709,0.001681,0
aegis_spoof,3.016377,0.011056,0
aegis_spoof,3.354931,0.014783,0
aegis_spoof,2.462504,0.016033,0
aegis_spoof,3.933009,0.013388,0
aegis_spoof,2.299164,0.000351,0
aegis_spoof,2.671188,0.005874,0
aegis_spoof,3.267388,0.009399,0
aegis_spoof,2.212190,0.013707,0
aegis_spoof,3.042387,0.009705,0
aegis_spoof,2.698755,0.013095,0
aegis_spoof,3.063505,0.010715,0
aegis_spoof,1.673536,0.013495,0
aegis_spoof,3.336015,0.001322,0
aegis_spoof,2.780575,0.013329,0
aegis_spoof,2.727442,0.020638,0
aegis_spoof,1.804983,0.008122,0
aegis_spoof,2.437473,0.016710,0
aegis_spoof,2.250796,0.010109,0
aegis_spoof,2.887894,0.001644,0
aegis_spoof,2.683897,0.013988,0
aegis_spoof,2.210021,0.012364,0
aegis_spoof,4.187691,0.005376,0
aegis_spoof,2.756576,0.005539,0
aegis_spoof,1.714374,0.002280,0
aegis_spoof,3.329269,0.018585,0
aegis_spoof,2.922702,0.011146,0
aegis_spoof,2.911230,0.021519,0
aegis_spoof,2.362590,0.007451,0
aegis_spoof,2.425319,0.006912,0
aegis_spoof,2.992860,0.014635,0
aegis_spoof,2.449945,0.006185,0
aegis_spoof,3.254604,0.012798,0
aegis_spoof,2.985278,0.007762,0
aegis_spoof,3.424581,0.013172,0
aegis_spoof,2.658134,0.002717,0
aegis_spoof,2.729349,0.010706,0
aegis_spoof,3.271649,0.015901,0
aegis_spoof,1.977488,0.011359,0
aegis_spoof,2.267717,0.009458,0
aegis_spoof,2.138134,0.008583,0
aegis_spoof,3.419768,0.012996,0
aegis_spoof,3.726090,0.011867,0
aegis_spoof,2.806523,0.017089,0
aegis_spoof,2.836136,0.011925,0
aegis_spoof,2.980603,0.004031,0
aegis_spoof,3.179500,0.005142,0
aegis_spoof,2.413144,0.011392,0
aegis_spoof,3.644275,0.007826,0
aegis_spoof,3.299492,0.012025,0
aegis_spoof,2.429904,0.012148,0
aegis_spoof,3.155407,0.007468,0
aegis_spoof,2.473892,0.007062,0
aegis_spoof,2.158417,0.008078,0
aegis_spoof,3.948635,0.011649,0
aegis_spoof,2.008655,0.012968,0
aegis_spoof,3.909654,0.000081,0
aegis_spoof,3.993536,0.000581,0
aegis_spoof,3.251372,0.004923,0
aegis_spoof,2.835454,0.012584,0
aegis_spoof,2.760279,0.022461,0
aegis_spoof,2.347916,0.009070,0
aegis_spoof,3.189032,0.015260,0
aegis_spoof,5.267391,0.010117,0
aegis_spoof,3.584661,0.015094,0
aegis_spoof,1.788601,0.018789,0
aegis_spoof,2.336427,0.006923,0
aegis_spoof,1.847131,0.009874,0
aegis_spoof,3.697954,0.012525,0
aegis_spoof,4.399381,0.010837,0
aegis_spoof,3.023786,0.016724,0
aegis_spoof,2.172012,0.001790,0
aegis_spoof,3.006437,0.016924,0
aegis_spoof,2.703514,0.009431,0
aegis_spoof,2.883912,0.004865,0
aegis_spoof,2.897265,0.006138,0
aegis_spoof,2.408604,0.011757,0
aegis_spoof,2.862366,0.014668,0
aegis_spoof,3.641476,0.011882,0
aegis_spoof,2.341212,0.006736,0
aegis_spoof,2.612572,0.016242,0
aegis_spoof,2.928792,0.005377,0
aegis_spoof,2.888168,0.006882,0
aegis_spoof,2.231727,0.011332,0
aegis_spoof,2.135823,0.015282,0
aegis_spoof,3.978288,0.010926,0
aegis_spoof,2.381571,0.010195,0
aegis_spoof,2.009661,0.018182,0
aegis_spoof,3.005353,0.001000,0
aegis_spoof,2.080458,0.000699,0
aegis_spoof,3.889363,0.015257,0
aegis_spoof,2.419318,0.014747,0
aegis_spoof,3.246900,0.008097,0
aegis_spoof,2.943857,0.014588,0
aegis_spoof,1.918740,0.013727,0
aegis_spoof,2.722957,0.015443,0
aegis_spoof,3.634889,0.012813,0
aegis_spoof,3.640820,0.013954,0
aegis_spoof,3.210904,0.012173,0
aegis_spoof,2.735383,0.019944,0
aegis_spoof,2.547934,0.007360,0
aegis_spoof,2.182228,0.004642,0
aegis_spoof,1.938847,0.010082,0
aegis_spoof,4.095798,0.008454,0
aegis_spoof,3.227739,0.006348,0
aegis_spoof,2.868401,0.006905,0
aegis_spoof,2.356463,0.010540,0
aegis_spoof,2.313228,0.014325,0
aegis_spoof,2.655253,0.011977,0
aegis_spoof,2.085257,0.007347,0
aegis_spoof,2.096003,0.002868,0
aegis_spoof,2.606803,0.008991,0
aegis_spoof,3.722376,0.001697,0
aegis_spoof,2.389951,0.015090,0
aegis_spoof,2.744142,0.015702,0
aegis_spoof,1.760089,0.010861,0
aegis_spoof,2.863223,0.001000,0
aegis_spoof,3.213812,0.006448,0
aegis_spoof,2.958434,0.004854,0
aegis_spoof,1.632545,0.009605,0
aegis_spoof,3.168271,0.020634,0
aegis_spoof,2.134047,0.011991,0
aegis_spoof,3.215617,0.004708,0
aegis_spoof,3.190881,0.011174,0
aegis_spoof,2.568848,0.010451,0
aegis_spoof,2.238575,0.007674,0
aegis_spoof,3.470290,0.008614,0
aegis_spoof,2.452470,0.015303,0
aegis_spoof,3.134121,0.024055,0
aegis_spoof,3.192172,0.006947,0
aegis_spoof,3.176894,0.002814,0
aegis_spoof,3.285917,0.015577,0
aegis_spoof,2.273997,0.017093,0
aegis_spoof,2.964353,0.005498,0
aegis_spoof,2.693802,0.012908,0
aegis_spoof,2.016281,0.010499,0
aegis_spoof,3.154724,0.014431,0
aegis_spoof,2.462432,0.012477,0
aegis_spoof,2.446681,0.016181,0
aegis_spoof,2.187261,0.013097,0
aegis_spoof,2.241332,0.003836,0
aegis_spoof,5.106044,0.011451,0
aegis_spoof,2.233187,0.013541,0
aegis_spoof,2.755141,0.009204,0
aegis_spoof,3.261941,0.010789,0
aegis_spoof,2.632185,0.013042,0
aegis_spoof,2.457383,0.014955,0
aegis_spoof,2.859953,0.015190,0
aegis_spoof,1.583667,0.013353,0
aegis_spoof,3.193446,0.008581,0
aegis_spoof,3.875699,0.014449,0
aegis_spoof,2.770561,0.007802,0
aegis_spoof,4.350979,0.018795,0
aegis_spoof,3.471203,0.015493,0
aegis_spoof,2.227130,0.009544,0
aegis_spoof,2.840782,0.010570,0
aegis_spoof,2.815981,0.016142,0
aegis_spoof,2.104828,0.010253,0
aegis_spoof,2.975424,0.009498,0
aegis_spoof,2.570261,0.006414,0
aegis_spoof,1.921001,0.017965,0
aegis_spoof,3.543435,0.008780,0
aegis_spoof,2.058629,0.003004,0
aegis_spoof,2.390001,0.007038,0
aegis_spoof,2.327700,0.013869,0
aegis_spoof,2.677140,0.004404,0
aegis_spoof,3.028305,0.011567,0
aegis_spoof,3.013781,0.008157,0
aegis_spoof,2.091603,0.016101,0
aegis_spoof,3.551412,0.000998,0
aegis_spoof,2.524665,0.010512,0
aegis_spoof,2.656382,0.008510,0
aegis_spoof,2.200159,0.002725,0
aegis_spoof,3.529158,0.010948,0
aegis_spoof,2.554434,0.014098,0
aegis_spoof,2.042082,0.013966,0
aegis_spoof,5.898047,0.004682,0
aegis_spoof,1.872028,0.001000,0
aegis_spoof,2.614655,0.011437,0
aegis_spoof,2.970458,0.006216,0
aegis_spoof,2.912928,0.013911,0
aegis_spoof,4.351954,0.011873,0
aegis_spoof,2.145754,0.006963,0
aegis_spoof,2.570989,0.011801,0
aegis_spoof,3.255459,0.005612,0
aegis_spoof,2.902591,0.011001,0
aegis_spoof,2.566129,0.006772,0
aegis_spoof,3.256771,0.009238,0
aegis_spoof,3.489897,0.011522,0
aegis_spoof,3.850044,0.010587,0
aegis_spoof,1.782885,0.006098,0
aegis_spoof,2.893339,0.005309,0
aegis_spoof,2.209853,0.013283,0
aegis_spoof,1.922117,0.010351,0
aegis_spoof,2.579598,0.005816,0
aegis_spoof,3.938792,0.014732,0
aegis_spoof,3.534266,0.006812,0
aegis_spoof,1.885814,0.012677,0
aegis_spoof,1.981665,0.015305,0
aegis_spoof,3.073609,0.006496,0
aegis_spoof,2.322218,0.002750,0
aegis_spoof,5.554754,0.010176,0
aegis_spoof,2.172401,0.015698,0
aegis_spoof,2.807316,0.008602,0
aegis_spoof,2.481126,0.009796,0
aegis_spoof,3.495885,0.015339,0
aegis_spoof,2.397816,0.009218,0
aegis_spoof,2.557309,0.010172,0
aegis_spoof,2.758019,0.006775,0
aegis_spoof,2.586961,0.009891,0
aegis_spoof,2.746373,0.001729,0
aegis_spoof,3.163387,0.018839,0
aegis_spoof,5.203961,0.016559,0
aegis_spoof,1.877845,0.011523,0
aegis_spoof,3.675844,0.016220,0
aegis_spoof,2.809679,0.011383,0
aegis_spoof,4.021986,0.006402,0
aegis_spoof,2.664699,0.013867,0
aegis_spoof,2.866134,0.007423,0
aegis_spoof,3.063394,0.001776,0
aegis_spoof,3.204375,0.006685,0
aegis_spoof,2.038007,0.018903,0
aegis_spoof,3.282264,0.005397,0
aegis_spoof,3.380743,0.010138,0
aegis_spoof,3.178016,0.009881,0
aegis_spoof,2.639570,0.010146,0
aegis_spoof,2.331392,0.009071,0
aegis_spoof,3.371262,0.001958,0
aegis_spoof,3.174694,0.002994,0
aegis_spoof,4.706921,0.015153,0
aegis_spoof,3.032068,0.006583,0
aegis_spoof,3.536128,0.007696,0
aegis_spoof,1.796214,0.007971,0
aegis_spoof,2.768634,0.019217,0
aegis_spoof,4.239840,0.010145,0
aegis_spoof,2.595787,0.016121,0
aegis_spoof,2.816444,0.009445,0
aegis_spoof,2.683120,0.023153,0
aegis_spoof,2.767888,0.007034,0
aegis_spoof,2.516787,0.013072,0
aegis_spoof,4.160799,0.001000,0
aegis_spoof,3.496888,0.010283,0
aegis_spoof,2.566743,0.004238,0
aegis_spoof,3.647851,0.008903,0
aegis_spoof,2.815395,0.001000,0
aegis_spoof,3.407764,0.013973,0
aegis_spoof,3.458643,0.018105,0
aegis_spoof,3.006394,0.013876,0
aegis_spoof,2.833939,0.005852,0
aegis_spoof,2.673482,0.016629,0
aegis_spoof,2.559652,0.010164,0
aegis_spoof,2.947304,0.012129,0
aegis_spoof,2.952255,0.006765,0
aegis_spoof,2.784142,0.019635,0
aegis_spoof,4.996851,0.001325,0
aegis_spoof,2.650128,0.009914,0
aegis_spoof,2.442218,0.005363,0
aegis_spoof,2.103191,0.009799,0
aegis_spoof,2.404702,0.006239,0
aegis_spoof,2.584715,0.003733,0
aegis_spoof,3.557056,0.019326,0
aegis_spoof,3.307378,0.011541,0
aegis_spoof,3.495342,0.013915,0
aegis_spoof,3.649071,0.014958,0
aegis_spoof,2.871988,0.013513,0
aegis_spoof,4.164778,0.010473,0
aegis_spoof,2.640267,0.008722,0
aegis_spoof,2.989664,0.018335,0
aegis_spoof,2.715903,0.015825,0
aegis_spoof,2.812294,0.015586,0
aegis_spoof,1.563115,0.008174,0
aegis_spoof,3.227972,0.012493,0
aegis_spoof,2.528987,0.008292,0
aegis_spoof,3.274048,0.009926,0
aegis_spoof,4.708424,0.009206,0
aegis_spoof,4.319251,0.011378,0
aegis_spoof,3.118705,0.013329,0
aegis_spoof,2.485882,0.013332,0
aegis_spoof,2.964003,0.005226,0
aegis_spoof,3.699576,0.011583,0
aegis_spoof,3.636048,0.008544,0
aegis_spoof,2.471665,0.007833,0
aegis_spoof,2.688391,0.008839,0
aegis_spoof,2.202195,0.016044,0
aegis_spoof,2.479142,0.015160,0
aegis_spoof,2.180433,0.014354,0
aegis_spoof,3.519138,0.016918,0
aegis_spoof,3.255898,0.004374,0
aegis_spoof,2.428817,0.020149,0
aegis_spoof,3.259087,0.011488,0
aegis_spoof,3.323534,0.015586,0
aegis_spoof,2.893069,0.004988,0
aegis_spoof,2.675120,0.006216,0
aegis_spoof,2.623425,0.011285,0
aegis_spoof,2.336537,0.007867,0
aegis_spoof,3.685268,0.011083,0
aegis_spoof,3.545323,0.006733,0
aegis_spoof,2.296810,0.018096,0
aegis_spoof,2.440414,0.000598,0
aegis_spoof,2.782889,0.012298,0
aegis_spoof,2.281482,0.015902,0
aegis_spoof,3.219811,0.013794,0
aegis_spoof,3.893682,0.012281,0
aegis_spoof,2.351675,0.016320,0
aegis_spoof,2.838661,0.006138,0
aegis_spoof,3.752362,0.015285,0
aegis_spoof,4.086517,0.016275,0
aegis_spoof,3.697014,0.001151,0
aegis_spoof,3.782333,0.011158,0
aegis_spoof,2.114500,0.013076,0
aegis_spoof,2.611670,0.012408,0
aegis_spoof,2.471255,0.010834,0
aegis_spoof,2.516907,0.011691,0
aegis_spoof,3.539905,0.024233,0
aegis_spoof,3.309063,0.007383,0
aegis_spoof,3.476572,0.005229,0
aegis_spoof,3.007890,0.010298,0
aegis_spoof,2.419418,0.011432,0
aegis_spoof,3.273073,0.012410,0
aegis_spoof,2.619869,0.005111,0
aegis_spoof,1.702668,0.013887,0
aegis_spoof,3.590888,0.005220,0
aegis_spoof,2.470318,0.012209,0
aegis_spoof,2.899356,0.004820,0
aegis_spoof,3.891278,0.009660,0
aegis_spoof,1.857023,0.016047,0
aegis_spoof,2.700313,0.013449,0
aegis_spoof,3.417359,0.012474,0
aegis_spoof,3.259775,0.010627,0
aegis_spoof,2.919978,0.006666,0
aegis_spoof,2.725019,0.002346,0
aegis_spoof,2.426979,0.010649,0
aegis_spoof,3.839290,0.008676,0
aegis_spoof,2.590078,0.009475,0
aegis_spoof,2.533649,0.013260,0
aegis_spoof,3.016388,0.010690,0
aegis_spoof,2.443431,0.011604,0
aegis_spoof,2.769788,0.005123,0
aegis_spoof,2.400378,0.006302,0
aegis_spoof,3.221113,0.014884,0
aegis_spoof,3.366828,0.006272,0
aegis_spoof,2.959487,0.011072,0
aegis_spoof,3.313854,0.005892,0
aegis_spoof,2.356364,0.016779,0
aegis_spoof,2.945833,0.014901,0
aegis_spoof,3.694053,0.013145,0
aegis_spoof,3.424187,0.009577,0
aegis_spoof,2.607858,0.012924,0
aegis_spoof,2.766461,0.002380,0
aegis_spoof,3.335343,0.004817,0
aegis_spoof,3.423736,0.010230,0
aegis_spoof,2.978252,0.011581,0
aegis_spoof,1.985853,0.014367,0
aegis_spoof,2.281592,0.003228,0
aegis_spoof,2.560142,0.011182,0
aegis_spoof,2.580162,0.007407,0
aegis_spoof,2.910314,0.010296,0
aegis_spoof,2.432474,0.013852,0
aegis_spoof,2.468295,0.008956,0
aegis_spoof,3.631972,0.014645,0
aegis_spoof,1.927138,0.008052,0
aegis_spoof,3.438315,0.003654,0
aegis_spoof,3.900818,0.009241,0
aegis_spoof,2.588881,0.003496,0
aegis_spoof,2.902703,0.010041,0
aegis_spoof,1.718079,0.012296,0
aegis_spoof,2.188343,0.009730,0
aegis_spoof,2.841437,0.008278,0
aegis_spoof,2.015601,0.013823,0
aegis_spoof,2.529828,0.004770,0
aegis_spoof,2.212970,0.012899,0
aegis_spoof,2.913457,0.012689,0
aegis_spoof,2.568527,0.016488,0
aegis_spoof,3.326632,0.002715,0
aegis_spoof,2.880154,0.003757,0
aegis_spoof,1.632471,0.001438,0
aegis_spoof,2.087466,0.003388,0
aegis_spoof,2.264025,0.007468,0
aegis_spoof,2.015075,0.004136,0
aegis_spoof,3.790328,0.012078,0
aegis_spoof,3.435562,0.013338,0
aegis_spoof,3.331155,0.017064,0
aegis_spoof,2.389859,0.006091,0
aegis_spoof,2.706215,0.006535,0
aegis_spoof,4.922538,0.005966,0
aegis_spoof,3.630701,0.011325,0
aegis_spoof,3.712297,0.015950,0
aegis_spoof,2.261227,0.018989,0
aegis_spoof,3.717341,0.011736,0
aegis_spoof,3.341565,0.009759,0
aegis_spoof,2.576645,0.002409,0
aegis_spoof,1.947608,0.008155,0
aegis_spoof,3.461680,0.008460,0
aegis_spoof,2.721607,0.008006,0
aegis_spoof,2.630230,0.007644,0
aegis_spoof,3.746394,0.002785,0
aegis_spoof,4.019373,0.003795,0
aegis_spoof,2.644303,0.014425,0
aegis_spoof,2.218440,0.015545,0
aegis_spoof,2.556165,0.019332,0
aegis_spoof,2.787380,0.020565,0
aegis_spoof,2.253659,0.007771,0
aegis_spoof,3.032898,0.003168,0
aegis_spoof,1.644813,0.020896,0
aegis_spoof,3.052064,0.006931,0
aegis_spoof,3.457516,0.008219,0
aegis_spoof,2.226278,0.020878,0
aegis_spoof,4.123503,0.009967,0
aegis_spoof,2.641301,0.011554,0
aegis_spoof,2.873822,0.019427,0
aegis_spoof,2.907161,0.016552,0
