scenario,proof_time,verification_time,attack_success
aegis_spoof,3.560210,0.009579,0
aegis_spoof,3.362820,0.006744,0
aegis_spoof,2.383283,0.014071,0
aegis_spoof,2.339290,0.005095,0
aegis_spoof,4.445271,0.002858,0
aegis_spoof,2.575225,0.018615,0
aegis_spoof,2.351268,0.016190,0
aegis_spoof,1.789716,0.014415,0
aegis_spoof,2.597685,0.005870,0
aegis_spoof,3.093188,0.008591,0
aegis_spoof,2.838443,0.009917,0
aegis_spoof,3.272814,0.007717,0
aegis_spoof,2.749797,0.009794,0
aegis_spoof,2.570149,0.006241,0
aegis_spoof,4.172650,0.013261,0
aegis_spoof,3.540460,0.011682,0
aegis_spoof,4.205931,0.012677,0
aegis_spoof,2.519788,0.014398,0
aegis_spoof,4.377325,0.005865,0
aegis_spoof,2.593110,0.000397,0
aegis_spoof,2.787799,0.007027,0
aegis_spoof,4.649772,0.012790,0
aegis_spoof,3.395374,0.008932,0
aegis_spoof,4.174888,0.014556,0
aegis_spoof,2.528392,0.015719,0
aegis_spoof,2.128194,0.016715,0
aegis_spoof,2.650335,0.012676,0
aegis_spoof,3.337639,0.010370,0
aegis_spoof,2.430091,0.018867,0
aegis_spoof,2.943538,0.010006,0
aegis_spoof,2.632711,0.013244,0
aegis_spoof,3.090715,0.008821,0
aegis_spoof,2.664174,0.005443,0
aegis_spoof,2.608204,0.003777,0
aegis_spoof,3.842987,0.010915,0
aegis_spoof,3.145631,0.016038,0
aegis_spoof,3.081773,0.015092,0
aegis_spoof,3.212598,0.001683,0
aegis_spoof,2.711761,0.001000,0
aegis_spoof,3.411830,0.007621,0
aegis_spoof,3.552803,0.010361,0
aegis_spoof,2.459968,0.007906,0
aegis_spoof,2.826944,0.004747,0
aegis_spoof,2.585348,0.010699,0
aegis_spoof,2.627689,0.008563,0
aegis_spoof,2.629233,0.005680,0
aegis_spoof,3.695957,0.019338,0
aegis_spoof,3.947434,0.004825,0
aegis_spoof,3.236334,0.006193,0
aegis_spoof,2.755121,0.002105,0
aegis_spoof,2.560940,0.003333,0
aegis_spoof,2.788728,0.013152,0
aegis_spoof,2.677552,0.006674,0
aegis_spoof,3.223865,0.010303,0
aegis_spoof,3.868335,0.008931,0
aegis_spoof,3.195432,0.008056,0
aegis_spoof,2.713821,0.004072,0
aegis_spoof,2.285812,0.015046,0
aegis_spoof,4.000286,0.008929,0
aegis_spoof,2.683046,0.009629,0
aegis_spoof,2.519739,0.015086,0
aegis_spoof,4.767057,0.001000,0
aegis_spoof,3.670239,0.009091,0
aegis_spoof,3.490606,0.014056,0
aegis_spoof,2.161051,0.010932,0
aegis_spoof,2.743191,0.012216,0
aegis_spoof,2.871323,0.005535,0
aegis_spoof,3.233026,0.010137,0
aegis_spoof,2.327903,0.013045,0
aegis_spoof,3.249144,0.015990,0
aegis_spoof,2.963379,0.002433,0
aegis_spoof,1.538576,0.007660,0
aegis_spoof,3.071108,0.010759,0
aegis_spoof,1.952383,0.005731,0
aegis_spoof,3.614141,0.007933,0
aegis_spoof,1.994346,0.006935,0
aegis_spoof,2.563637,0.010715,0
aegis_spoof,2.010160,0.007999,0
aegis_spoof,2.721326,0.016946,0
aegis_spoof,2.925840,0.004688,0
aegis_spoof,4.321323,0.003749,0
aegis_spoof,3.148424,0.003137,0
aegis_spoof,2.030422,0.015162,0
aegis_spoof,3.351504,0.011371,0
aegis_spoof,3.212875,0.006138,0
aegis_spoof,3.361258,0.011019,0
aegis_spoof,2.430095,0.011929,0
aegis_spoof,2.271509,0.004535,0
aegis_spoof,2.070194,0.012513,0
aegis_spoof,2.928027,0.008969,0
aegis_spoof,3.434913,0.001000,0
aegis_spoof,2.447705,0.008279,0
aegis_spoof,3.696434,0.016958,0
aegis_spoof,1.678082,0.009193,0
aegis_spoof,2.672662,0.006615,0
aegis_spoof,3.329652,0.021840,0
aegis_spoof,2.812204,0.001471,0
aegis_spoof,2.837749,0.018278,0
aegis_spoof,3.533783,0.001986,0
aegis_spoof,3.309410,0.011030,0
aegis_spoof,2.885089,0.008781,0
aegis_spoof,3.141642,0.013432,0
aegis_spoof,1.848547,0.015945,0
aegis_spoof,2.460715,0.014259,0
aegis_spoof,2.800780,0.012066,0
aegis_spoof,2.904735,0.007225,0
aegis_spoof,2.418576,0.004984,0
aegis_spoof,2.496113,0.010042,0
aegis_spoof,2.787463,0.007259,0
aegis_spoof,2.583252,0.006005,0
aegis_spoof,2.760479,0.007021,0
aegis_spoof,3.266506,0.009548,0
aegis_spoof,1.544796,0.002427,0
aegis_spoof,2.416515,0.013252,0
aegis_spoof,3.123536,0.001736,0
aegis_spoof,2.970119,0.009360,0
aegis_spoof,2.649788,0.001000,0
aegis_spoof,2.699864,0.010394,0
aegis_spoof,3.439023,0.012174,0
aegis_spoof,3.920455,0.010350,0
aegis_spoof,2.451904,0.014577,0
aegis_spoof,2.166471,0.019605,0
aegis_spoof,2.777136,0.013924,0
aegis_spoof,2.918151,0.017810,0
aegis_spoof,2.954025,0.007453,0
aegis_spoof,3.637987,0.016244,0
aegis_spoof,3.112035,0.004257,0
aegis_spoof,2.396050,0.021054,0
aegis_spoof,4.925452,0.016161,0
aegis_spoof,2.414766,0.010877,0
aegis_spoof,2.556437,0.007786,0
aegis_spoof,3.225695,0.008285,0
aegis_spoof,3.102170,0.012848,0
aegis_spoof,2.961244,0.006734,0
aegis_spoof,2.224086,0.007341,0
aegis_spoof,3.589110,0.012607,0
aegis_spoof,3.019663,0.016430,0
aegis_spoof,3.284465,0.010518,0
aegis_spoof,3.919559,0.003832,0
aegis_spoof,3.212955,0.005251,0
aegis_spoof,2.208100,0.012295,0
aegis_spoof,2.706110,0.014663,0
aegis_spoof,2.330654,0.016251,0
aegis_spoof,3.299309,0.011541,0
aegis_spoof,3.304232,0.015469,0
aegis_spoof,3.045237,0.015637,0
aegis_spoof,3.732460,0.014522,0
aegis_spoof,2.708281,0.011067,0
aegis_spoof,2.303939,0.018106,0
aegis_spoof,4.112778,0.003668,0
aegis_spoof,2.496501,0.016591,0
aegis_spoof,3.738243,0.009884,0
aegis_spoof,2.023425,0.016009,0
aegis_spoof,2.833493,0.007205,0
aegis_spoof,3.016758,0.007204,0
aegis_spoof,2.430737,0.020884,0
aegis_spoof,3.623275,0.014089,0
aegis_spoof,2.012632,0.015486,0
aegis_spoof,2.360166,0.010779,0
aegis_spoof,4.316676,0.001000,0
aegis_spoof,2.309735,0.005355,0
aegis_spoof,2.350928,0.008688,0
aegis_spoof,2.384081,0.005364,0
aegis_spoof,3.470609,0.012376,0
aegis_spoof,3.057235,0.006226,0
aegis_spoof,1.944311,0.006953,0
aegis_spoof,2.694817,0.014546,0
aegis_spoof,3.854977,0.013775,0
aegis_spoof,1.917909,0.011735,0
aegis_spoof,3.830737,0.011951,0
aegis_spoof,3.171532,0.008473,0
aegis_spoof,1.880638,0.012449,0
aegis_spoof,3.012694,0.000921,0
aegis_spoof,2.631845,0.022668,0
aegis_spoof,2.140230,0.007019,0
aegis_spoof,3.071729,0.004367,0
aegis_spoof,2.448740,0.001000,0
aegis_spoof,2.265312,0.007404,0
aegis_spoof,2.871097,0.011357,0
aegis_spoof,2.820304,0.004413,0
aegis_spoof,2.316566,0.013033,0
aegis_spoof,3.930108,0.016818,0
aegis_spoof,2.562913,0.017363,0
aegis_spoof,3.693443,0.012069,0
aegis_spoof,3.133120,0.017925,0
aegis_spoof,3.685388,0.008814,0
aegis_spoof,2.725893,0.009221,0
aegis_spoof,2.477058,0.005149,0
aegis_spoof,3.169407,0.012571,0
aegis_spoof,3.166630,0.010834,0
aegis_spoof,3.470524,0.012420,0
aegis_spoof,1.995781,0.008355,0
aegis_spoof,2.286755,0.016439,0
aegis_spoof,2.366351,0.002264,0
aegis_spoof,3.905108,0.010331,0
aegis_spoof,3.000227,0.014444,0
aegis_spoof,2.921233,0.010416,0
aegis_spoof,2.342529,0.000674,0
aegis_spoof,2.314377,0.010014,0
aegis_spoof,3.028247,0.008522,0
aegis_spoof,3.778231,0.019445,0
aegis_spoof,2.973536,0.004404,0
aegis_spoof,3.244669,0.002645,0
aegis_spoof,2.885888,0.015656,0
aegis_spoof,3.026808,0.017230,0
aegis_spoof,3.353385,0.019817,0
aegis_spoof,3.422984,0.019548,0
aegis_spoof,2.143402,0.009776,0
aegis_spoof,3.089200,0.011145,0
aegis_spoof,2.885963,0.008111,0
aegis_spoof,3.000054,0.009151,0
aegis_spoof,2.142601,0.018275,0
aegis_spoof,4.035967,0.002042,0
aegis_spoof,4.615515,0.002316,0
aegis_spoof,3.000195,0.007231,0
aegis_spoof,2.241436,0.015649,0
aegis_spoof,2.136149,0.003611,0
aegis_spoof,3.051833,0.016569,0
aegis_spoof,1.898094,0.007957,0
aegis_spoof,2.326500,0.010136,0
aegis_spoof,2.130082,0.008788,0
aegis_spoof,2.943054,0.016296,0
aegis_spoof,1.874859,0.019757,0
aegis_spoof,2.749928,0.013250,0
aegis_spoof,2.934218,0.006481,0
aegis_spoof,2.758756,0.018117,0
aegis_spoof,4.046646,0.009263,0
aegis_spoof,2.397164,0.012000,0
aegis_spoof,2.481434,0.013573,0
aegis_spoof,2.206350,0.020604,0
aegis_spoof,2.793340,0.006988,0
aegis_spoof,2.210683,0.012379,0
aegis_spoof,2.255391,0.016795,0
aegis_spoof,2.241606,0.010662,0
aegis_spoof,3.180410,0.015385,0
aegis_spoof,2.299167,0.019196,0
aegis_spoof,3.529772,0.013818,0
aegis_spoof,2.762383,0.004029,0
aegis_spoof,2.430477,0.008767,0
aegis_spoof,2.509429,0.010195,0
aegis_spoof,2.910674,0.017278,0
aegis_spoof,3.755134,0.008381,0
aegis_spoof,3.310387,0.008847,0
aegis_spoof,2.554856,0.008461,0
aegis_spoof,2.663230,0.001513,0
aegis_spoof,2.555735,0.001000,0
aegis_spoof,1.670411,0.005527,0
aegis_spoof,4.335201,0.001000,0
aegis_spoof,3.755647,0.016253,0
aegis_spoof,3.493676,0.000524,0
aegis_spoof,2.722788,0.014708,0
aegis_spoof,1.879011,0.014973,0
aegis_spoof,2.694067,0.015995,0
aegis_spoof,2.068902,0.006099,0
aegis_spoof,2.416889,0.014349,0
aegis_spoof,2.010602,0.006790,0
aegis_spoof,3.296402,0.011121,0
aegis_spoof,1.949074,0.016103,0
aegis_spoof,1.787686,0.022241,0
aegis_spoof,2.598401,0.010094,0
aegis_spoof,2.941936,0.021464,0
aegis_spoof,3.494505,0.001000,0
aegis_spoof,2.815077,0.010186,0
aegis_spoof,2.355744,0.012697,0
aegis_spoof,3.747820,0.013296,0
aegis_spoof,3.146361,0.010582,0
aegis_spoof,2.071097,0.018481,0
aegis_spoof,2.324925,0.008862,0
aegis_spoof,2.237081,0.004756,0
aegis_spoof,5.014415,0.004986,0
aegis_spoof,2.554610,0.014744,0
aegis_spoof,1.865642,0.014952,0
aegis_spoof,2.413149,0.014566,0
aegis_spoof,2.515485,0.010874,0
aegis_spoof,2.278608,0.012055,0
aegis_spoof,2.391173,0.019583,0
aegis_spoof,2.188727,0.011935,0
aegis_spoof,2.378779,0.012988,0
aegis_spoof,3.155477,0.016023,0
aegis_spoof,2.521111,0.002771,0
aegis_spoof,2.558424,0.006139,0
aegis_spoof,1.699825,0.009738,0
aegis_spoof,2.686849,0.005683,0
aegis_spoof,2.096155,0.011172,0
aegis_spoof,3.484023,0.007937,0
aegis_spoof,3.168127,0.002478,0
aegis_spoof,3.351936,0.012550,0
aegis_spoof,3.672896,0.019073,0
aegis_spoof,2.411457,0.004005,0
aegis_spoof,2.812956,0.010958,0
aegis_spoof,2.564512,0.012897,0
aegis_spoof,3.481355,0.005418,0
aegis_spoof,2.239132,0.006166,0
aegis_spoof,3.164207,0.006879,0
aegis_spoof,3.141745,0.014161,0
aegis_spoof,2.569090,0.009030,0
aegis_spoof,3.113146,0.008837,0
aegis_spoof,3.708653,0.017694,0
aegis_spoof,2.219001,0.006163,0
aegis_spoof,5.189304,0.016511,0
aegis_spoof,2.860711,0.008189,0
aegis_spoof,4.302103,0.004305,0
aegis_spoof,3.472040,0.008322,0
aegis_spoof,2.659770,0.017073,0
aegis_spoof,2.152585,0.009719,0
aegis_spoof,2.159044,0.011615,0
aegis_spoof,2.309685,0.003136,0
aegis_spoof,2.131926,0.006146,0
aegis_spoof,2.969447,0.007890,0
aegis_spoof,2.941266,0.018309,0
aegis_spoof,2.573539,0.005841,0
aegis_spoof,2.706099,0.008462,0
aegis_spoof,3.184002,0.015762,0
aegis_spoof,1.761314,0.012110,0
aegis_spoof,2.933765,0.014432,0
aegis_spoof,2.524588,0.015787,0
aegis_spoof,3.130832,0.001000,0
aegis_spoof,2.472085,0.007095,0
aegis_spoof,3.575971,0.004128,0
aegis_spoof,3.193329,0.005587,0
aegis_spoof,3.631064,0.011720,0
aegis_spoof,3.357032,0.011750,0
aegis_spoof,2.991838,0.005174,0
aegis_spoof,2.562235,0.004939,0
aegis_spoof,3.399153,0.014281,0
aegis_spoof,3.231402,0.010747,0
aegis_spoof,2.866660,0.009741,0
aegis_spoof,2.928798,0.010254,0
aegis_spoof,2.855398,0.009054,0
aegis_spoof,3.449275,0.009002,0
aegis_spoof,3.618032,0.014489,0
aegis_spoof,4.059077,0.006280,0
aegis_spoof,2.274177,0.015082,0
aegis_spoof,2.562447,0.007721,0
aegis_spoof,3.024477,0.016871,0
aegis_spoof,2.251342,0.008018,0
aegis_spoof,2.674471,0.016614,0
aegis_spoof,3.158788,0.007924,0
aegis_spoof,2.948683,0.008060,0
aegis_spoof,1.898568,0.012104,0
aegis_spoof,2.301989,0.017177,0
aegis_spoof,2.604621,0.008949,0
aegis_spoof,3.207627,0.012391,0
aegis_spoof,3.018170,0.000957,0
aegis_spoof,2.903358,0.015616,0
aegis_spoof,1.956284,0.009729,0
aegis_spoof,2.989159,0.013278,0
aegis_spoof,1.831524,0.006186,0
aegis_spoof,2.197950,0.004037,0
aegis_spoof,3.176014,0.000529,0
aegis_spoof,2.865346,0.006190,0
aegis_spoof,3.461880,0.012626,0
aegis_spoof,2.200804,0.008943,0
aegis_spoof,3.921883,0.008958,0
aegis_spoof,3.643109,0.010018,0
aegis_spoof,2.492430,0.007444,0
aegis_spoof,1.984836,0.016567,0
aegis_spoof,2.323151,0.010562,0
aegis_spoof,2.430129,0.011855,0
aegis_spoof,2.109639,0.012659,0
aegis_spoof,2.033382,0.005525,0
aegis_spoof,2.295158,0.006291,0
aegis_spoof,1.941717,0.009790,0
aegis_spoof,2.766212,0.007046,0
aegis_spoof,2.706902,0.006936,0
aegis_spoof,2.492653,0.013484,0
aegis_spoof,3.042799,0.013148,0
aegis_spoof,2.315546,0.002433,0
aegis_spoof,3.408103,0.010625,0
aegis_spoof,2.764000,0.007334,0
aegis_spoof,1.824811,0.013098,0
aegis_spoof,2.388041,0.006706,0
aegis_spoof,1.910371,0.006108,0
aegis_spoof,2.623402,0.016466,0
aegis_spoof,3.565831,0.013690,0
aegis_spoof,2.203432,0.017909,0
aegis_spoof,2.372077,0.010761,0
aegis_spoof,2.253081,0.018619,0
aegis_spoof,2.871640,0.006226,0
aegis_spoof,4.586316,0.017945,0
aegis_spoof,3.818031,0.010294,0
aegis_spoof,1.876292,0.011619,0
aegis_spoof,1.879247,0.001000,0
aegis_spoof,2.566655,0.008633,0
aegis_spoof,1.682153,0.009506,0
aegis_spoof,2.936695,0.008576,0
aegis_spoof,2.987943,0.014151,0
aegis_spoof,2.393810,0.001000,0
aegis_spoof,2.974348,0.013544,0
aegis_spoof,1.786821,0.006437,0
aegis_spoof,2.722403,0.004531,0
aegis_spoof,2.566363,0.010573,0
aegis_spoof,2.475204,0.017293,0
aegis_spoof,4.144148,0.010962,0
aegis_spoof,2.619294,0.009801,0
aegis_spoof,3.791731,0.004500,0
aegis_spoof,3.422322,0.029787,0
aegis_spoof,3.027302,0.021557,0
aegis_spoof,2.235677,0.000387,0
aegis_spoof,2.865382,0.016195,0
aegis_spoof,2.926303,0.010737,0
aegis_spoof,3.020767,0.017598,0
aegis_spoof,2.551115,0.007822,0
aegis_spoof,2.255734,0.008551,0
aegis_spoof,2.720289,0.014588,0
aegis_spoof,3.351858,0.010047,0
aegis_spoof,2.869726,0.020597,0
aegis_spoof,2.904558,0.001000,0
aegis_spoof,2.459583,0.011860,0
aegis_spoof,3.190157,0.010933,0
aegis_spoof,3.495841,0.014994,0
aegis_spoof,2.425551,0.012367,0
aegis_spoof,2.450888,0.004989,0
aegis_spoof,3.628767,0.015144,0
aegis_spoof,2.626882,0.019071,0
aegis_spoof,2.727113,0.016987,0
aegis_spoof,3.718689,0.007232,0
aegis_spoof,4.241511,0.004563,0
aegis_spoof,2.712508,0.010059,0
aegis_spoof,3.167179,0.012942,0
aegis_spoof,3.024651,0.008597,0
aegis_spoof,3.602564,0.014638,0
aegis_spoof,3.197336,0.011484,0
aegis_spoof,4.422892,0.020303,0
aegis_spoof,5.574942,0.017809,0
aegis_spoof,4.424222,0.023108,0
aegis_spoof,3.000023,0.004247,0
aegis_spoof,2.251864,0.009896,0
aegis_spoof,4.009939,0.007009,0
aegis_spoof,2.656059,0.003674,0
aegis_spoof,2.904916,0.009395,0
aegis_spoof,2.482008,0.011699,0
aegis_spoof,3.266167,0.007997,0
aegis_spoof,2.845992,0.009635,0
aegis_spoof,2.528892,0.018399,0
aegis_spoof,2.994957,0.016102,0
aegis_spoof,2.745984,0.018157,0
aegis_spoof,2.987088,0.005731,0
aegis_spoof,3.375984,0.010487,0
aegis_spoof,2.647516,0.006430,0
aegis_spoof,3.273445,0.010296,0
aegis_spoof,2.461593,0.018556,0
aegis_spoof,3.931723,0.012214,0
aegis_spoof,3.436645,0.009734,0
aegis_spoof,2.256883,0.013577,0
aegis_spoof,3.151640,0.004885,0
aegis_spoof,3.531976,0.020030,0
aegis_spoof,2.023600,0.020636,0
aegis_spoof,1.721252,0.012286,0
aegis_spoof,2.546908,0.008789,0
aegis_spoof,2.187465,0.000590,0
aegis_spoof,2.582273,0.009454,0
aegis_spoof,3.089352,0.008239,0
aegis_spoof,2.861436,0.005312,0
aegis_spoof,2.605604,0.004941,0
aegis_spoof,4.127737,0.012038,0
aegis_spoof,1.780036,0.001000,0
aegis_spoof,2.882336,0.009266,0
aegis_spoof,2.736806,0.008619,0
aegis_spoof,3.635282,0.017287,0
aegis_spoof,2.648766,0.003048,0
aegis_spoof,2.496421,0.014149,0
aegis_spoof,3.658804,0.015577,0
aegis_spoof,1.929979,0.009497,0
aegis_spoof,2.554004,0.009469,0
aegis_spoof,2.246216,0.013181,0
aegis_spoof,2.576482,0.011759,0
aegis_spoof,4.174606,0.011730,0
aegis_spoof,3.461681,0.008214,0
aegis_spoof,2.100958,0.010687,0
aegis_spoof,2.155097,0.009387,0
aegis_spoof,2.916265,0.010589,0
aegis_spoof,2.276265,0.010374,0
aegis_spoof,1.533545,0.006121,0
aegis_spoof,2.725037,0.016067,0
aegis_spoof,2.860793,0.014202,0
aegis_spoof,2.469752,0.013801,0
aegis_spoof,3.594966,0.009473,0
aegis_spoof,5.040804,0.010499,0
aegis_spoof,2.437232,0.001000,0
aegis_spoof,1.950984,0.010709,0
aegis_spoof,1.903036,0.012895,0
aegis_spoof,2.578395,0.016094,0
aegis_spoof,3.580286,0.003729,0
aegis_spoof,4.252308,0.005863,0
aegis_spoof,2.665926,0.014937,0
aegis_spoof,3.038342,0.009782,0
aegis_spoof,2.668941,0.011708,0
aegis_spoof,2.441044,0.008737,0
aegis_spoof,3.009550,0.008697,0
aegis_spoof,2.821398,0.026529,0
aegis_spoof,2.459298,0.011743,0
aegis_spoof,3.664937,0.018275,0
aegis_spoof,2.545257,0.014740,0
aegis_spoof,3.640566,0.014155,0
aegis_spoof,2.804071,0.011772,0
aegis_spoof,2.497384,0.006358,0
aegis_spoof,2.478192,0.014427,0
aegis_spoof,3.529377,0.013764,0
aegis_spoof,3.212477,0.000130,0
aegis_spoof,2.370339,0.016156,0
aegis_spoof,3.555467,0.012985,0
aegis_spoof,2.628130,0.004568,0
aegis_spoof,2.248230,0.010394,0
aegis_spoof,3.493274,0.004134,0
aegis_spoof,2.338375,0.007502,0
aegis_spoof,3.263226,0.007746,0
aegis_spoof,4.533219,0.011747,0
aegis_spoof,3.242375,0.005971,0
aegis_spoof,2.833251,0.013272,0
aegis_spoof,2.439678,0.014151,0
aegis_spoof,3.334436,0.009242,0
aegis_spoof,2.504414,0.008966,0
aegis_spoof,3.059882,0.014549,0
aegis_spoof,3.378680,0.016011,0
aegis_spoof,2.774343,0.011567,0
aegis_spoof,3.469208,0.012091,0
aegis_spoof,4.455068,0.004928,0
aegis_spoof,2.092191,0.016383,0
aegis_spoof,2.185391,0.016066,0
aegis_spoof,3.332369,0.013352,0
aegis_spoof,2.397271,0.008190,0
aegis_spoof,3.712443,0.004415,0
aegis_spoof,2.833425,0.013511,0
aegis_spoof,3.198017,0.007538,0
aegis_spoof,2.310554,0.008151,0
aegis_spoof,2.827198,0.009941,0
aegis_spoof,2.708666,0.008380,0
aegis_spoof,2.557398,0.016567,0
aegis_spoof,2.357776,0.010122,0
aegis_spoof,2.234422,0.006523,0
aegis_spoof,2.456078,0.008164,0
aegis_spoof,3.199183,0.008289,0
aegis_spoof,2.117382,0.005340,0
aegis_spoof,3.084560,0.007974,0
aegis_spoof,2.625295,0.003723,0
aegis_spoof,3.535568,0.008183,0
aegis_spoof,2.179907,0.003276,0
aegis_spoof,1.947391,0.009212,0
aegis_spoof,3.293607,0.003823,0
aegis_spoof,3.968393,0.011056,0
aegis_spoof,4.134259,0.013141,0
aegis_spoof,2.130675,0.003470,0
aegis_spoof,1.583076,0.006654,0
aegis_spoof,2.528954,0.014994,0
aegis_spoof,3.280426,0.014206,0
aegis_spoof,2.992689,0.007215,0
aegis_spoof,2.116863,0.013201,0
aegis_spoof,2.909244,0.004930,0
aegis_spoof,3.935747,0.000520,0
aegis_spoof,1.933822,0.015988,0
aegis_spoof,2.627473,0.010999,0
aegis_spoof,2.598608,0.008062,0
aegis_spoof,3.627525,0.009929,0
aegis_spoof,3.318288,0.003946,0
aegis_spoof,2.883809,0.006102,0
aegis_spoof,1.702841,0.013447,0
aegis_spoof,4.446288,0.013466,0
aegis_spoof,3.624142,0.005035,0
aegis_spoof,3.044590,0.008490,0
aegis_spoof,2.930886,0.011166,0
aegis_spoof,1.839026,0.005260,0
aegis_spoof,1.705197,0.015020,0
aegis_spoof,3.007222,0.010350,0
aegis_spoof,2.753552,0.007165,0
aegis_spoof,2.002019,0.009123,0
aegis_spoof,3.275416,0.007943,0
aegis_spoof,2.785118,0.018370,0
aegis_spoof,3.082305,0.011337,0
aegis_spoof,2.501386,0.008632,0
aegis_spoof,2.585590,0.016225,0
aegis_spoof,2.853690,0.007545,0
aegis_spoof,2.533982,0.006944,0
aegis_spoof,2.980191,0.011509,0
aegis_spoof,2.773682,0.010082,0
aegis_spoof,2.955038,0.007180,0
aegis_spoof,3.376005,0.010814,0
aegis_spoof,3.142320,0.010146,0
aegis_spoof,1.649858,0.006585,0
aegis_spoof,3.853475,0.005949,0
aegis_spoof,2.961129,0.003991,0
aegis_spoof,2.088164,0.007528,0
aegis_spoof,2.773431,0.016519,0
aegis_spoof,2.550781,0.013977,0
aegis_spoof,3.939816,0.010163,0
aegis_spoof,3.576522,0.008075,0
aegis_spoof,2.986226,0.009707,0
aegis_spoof,2.423532,0.028318,0
aegis_spoof,3.373955,0.004933,0
aegis_spoof,2.932116,0.008085,0
aegis_spoof,2.305534,0.008902,0
aegis_spoof,3.320251,0.013522,0
aegis_spoof,2.360945,0.005684,0
aegis_spoof,3.394307,0.009365,0
aegis_spoof,3.264787,0.014127,0
aegis_spoof,2.391682,0.004424,0
aegis_spoof,2.169754,0.012997,0
aegis_spoof,2.359048,0.003324,0
aegis_spoof,2.021471,0.012601,0
aegis_spoof,3.386105,0.004560,0
aegis_spoof,2.379281,0.009262,0
aegis_spoof,3.752671,0.002294,0
aegis_spoof,3.527554,0.007610,0
aegis_spoof,3.183179,0.008791,0
aegis_spoof,1.935559,0.016249,0
aegis_spoof,3.313184,0.003847,0
aegis_spoof,2.863826,0.006084,0
aegis_spoof,2.251404,0.004160,0
aegis_spoof,3.780132,0.012753,0
aegis_spoof,3.415956,0.021057,0
aegis_spoof,3.023314,0.004992,0
aegis_spoof,2.326451,0.006035,0
aegis_spoof,3.181047,0.006917,0
aegis_spoof,2.496340,0.001765,0
aegis_spoof,2.372886,0.012287,0
aegis_spoof,2.418464,0.003909,0
aegis_spoof,2.660150,0.007518,0
aegis_spoof,2.758051,0.011110,0
aegis_spoof,2.376663,0.005354,0
aegis_spoof,2.443136,0.019283,0
aegis_spoof,3.973849,0.013718,0
aegis_spoof,2.798998,0.004646,0
aegis_spoof,3.759351,0.017856,0
aegis_spoof,1.624295,0.006773,0
aegis_spoof,1.998961,0.001562,0
aegis_spoof,2.264188,0.007476,0
aegis_spoof,2.332325,0.012995,0
aegis_spoof,2.519945,0.019181,0
aegis_spoof,2.519529,0.010689,0
aegis_spoof,1.968726,0.005778,0
aegis_spoof,2.260612,0.008207,0
aegis_spoof,3.503610,0.015701,0
aegis_spoof,3.276415,0.015246,0
aegis_spoof,3.134909,0.017924,0
aegis_spoof,2.580473,0.011308,0
aegis_spoof,3.719294,0.014705,0
aegis_spoof,2.161592,0.009898,0
aegis_spoof,2.435452,0.004674,0
aegis_spoof,2.351020,0.010116,0
aegis_spoof,2.764133,0.006405,0
aegis_spoof,4.962171,0.012676,0
aegis_spoof,3.452311,0.010945,0
aegis_spoof,2.546172,0.005712,0
aegis_spoof,2.274924,0.014692,0
aegis_spoof,2.451239,0.002256,0
aegis_spoof,3.637341,0.011892,0
aegis_spoof,2.683444,0.004397,0
aegis_spoof,3.347219,0.004132,0
aegis_spoof,3.102556,0.017177,0
aegis_spoof,3.761242,0.014005,0
aegis_spoof,3.202967,0.009305,0
aegis_spoof,2.325610,0.011682,0
aegis_spoof,3.322790,0.012894,0
aegis_spoof,1.831216,0.018432,0
aegis_spoof,2.899240,0.016523,0
aegis_spoof,3.006724,0.014516,0
aegis_spoof,3.133264,0.015689,0
aegis_spoof,3.234448,0.007869,0
aegis_spoof,1.763033,0.006895,0
aegis_spoof,2.514646,0.013419,0
aegis_spoof,2.793597,0.023357,0
aegis_spoof,2.720093,0.010766,0
aegis_spoof,3.381088,0.010421,0
aegis_spoof,2.737236,0.012188,0
aegis_spoof,2.332247,0.012231,0
aegis_spoof,3.704340,0.015498,0
aegis_spoof,1.954373,0.000340,0
aegis_spoof,2.221865,0.010513,0
aegis_spoof,2.649776,0.012972,0
aegis_spoof,3.530803,0.011545,0
aegis_spoof,2.695931,0.009230,0
aegis_spoof,2.374807,0.008804,0
aegis_spoof,1.981338,0.010514,0
aegis_spoof,3.524858,0.005016,0
aegis_spoof,3.937386,0.014137,0
aegis_spoof,2.506748,0.009981,0
aegis_spoof,2.236697,0.007673,0
aegis_spoof,2.580399,0.015090,0
aegis_spoof,1.795012,0.004833,0
aegis_spoof,3.094929,0.014599,0
aegis_spoof,3.501189,0.004471,0
aegis_spoof,2.480725,0.013930,0
aegis_spoof,2.302141,0.003426,0
aegis_spoof,4.145733,0.009237,0
aegis_spoof,3.168033,0.017544,0
aegis_spoof,2.829762,0.009009,0
aegis_spoof,2.402227,0.008408,0
aegis_spoof,3.423753,0.006747,0
aegis_spoof,2.997668,0.005706,0
aegis_spoof,2.738153,0.010693,0
aegis_spoof,2.765189,0.007756,0
aegis_spoof,3.787982,0.011639,0
aegis_spoof,3.169792,0.014828,0
aegis_spoof,2.526707,0.013992,0
aegis_spoof,2.419402,0.012782,0
aegis_spoof,2.871783,0.006749,0
aegis_spoof,3.383626,0.009852,0
aegis_spoof,2.895292,0.015280,0
aegis_spoof,2.618313,0.013212,0
